"AGENT_NO","LONGT","LAT"
21276,172.875,-43.075
,172.875,-43.125
,172.875,-43.175
,172.875,-43.225
,172.875,-43.275
,172.875,-43.325
,172.875,-43.375
,172.875,-43.425
,172.875,-43.475
,172.875,-43.525
,172.875,-43.575
21277,172.875,-43.625
21278,172.875,-43.675
21279,172.875,-43.725
21280,172.875,-43.775
21281,172.875,-43.825
21282,172.875,-43.875
,172.875,-43.925
,172.875,-43.975
,172.875,-44.025
,172.875,-44.075
,172.875,-44.125
21283,172.325,-42.025
21284,172.325,-42.075
21285,172.325,-42.125
21286,172.325,-42.175
21287,172.325,-42.225
21288,172.325,-42.275
21289,172.325,-42.325
21290,172.325,-42.375
21291,172.325,-42.425
21292,172.325,-42.475
21293,172.325,-42.525
21294,172.325,-42.575
21295,172.325,-42.625
21296,172.325,-42.675
21297,172.325,-42.725
21298,172.325,-42.775
21299,172.325,-42.825
21300,172.325,-42.875
21301,172.325,-42.925
21302,172.325,-42.975
21303,172.325,-43.025
21304,172.325,-43.075
21305,172.325,-43.125
21306,172.325,-43.175
21307,172.325,-43.225
21308,172.325,-43.275
21309,172.325,-43.325
21310,172.325,-43.375
21311,172.325,-43.425
21312,172.325,-43.475
21313,172.325,-43.525
21314,172.325,-43.575
21315,172.325,-43.625
21316,172.325,-43.675
21317,172.325,-43.725
21318,172.325,-43.775
21319,172.325,-43.825
,172.325,-43.875
,172.325,-43.925
,172.325,-43.975
,172.575,-40.575
21320,172.575,-40.625
21321,172.575,-40.675
21322,172.575,-40.725
21323,172.575,-40.775
21324,172.575,-40.825
21325,172.575,-40.875
21326,172.575,-40.925
21327,172.575,-40.975
21328,172.575,-41.025
21329,172.575,-41.075
21330,172.575,-41.125
21331,172.575,-41.175
21332,172.575,-41.225
21333,172.575,-41.275
21334,172.575,-41.325
21335,172.575,-41.375
21336,172.575,-41.425
21337,172.575,-41.475
21338,172.575,-41.525
21339,172.575,-41.575
21340,172.575,-41.625
21341,172.575,-41.675
21342,172.575,-41.725
21343,172.575,-41.775
21344,172.575,-41.825
21345,172.575,-41.875
21346,172.575,-41.925
21347,172.575,-41.975
21348,172.575,-42.025
21349,172.575,-42.075
21350,172.575,-42.125
21351,172.575,-42.175
21352,172.575,-42.225
21353,172.575,-42.275
21354,172.575,-42.325
21355,172.575,-42.375
21356,172.575,-42.425
21357,172.575,-42.475
21358,172.575,-42.525
21359,172.725,-42.825
21360,172.725,-42.875
21361,172.725,-42.925
21362,172.725,-42.975
21363,172.725,-43.025
21364,172.725,-43.075
21365,172.725,-43.125
21366,172.725,-43.175
21367,172.725,-43.225
,172.725,-43.275
,172.725,-43.325
,172.725,-43.375
,172.725,-43.425
,172.725,-43.475
21368,172.725,-43.525
21369,172.725,-43.575
,172.725,-43.625
21370,172.725,-43.675
21371,172.725,-43.725
21372,172.725,-43.775
21373,172.725,-43.825
,172.725,-43.875
,172.725,-43.925
,172.725,-43.975
,172.725,-44.025
,172.725,-44.075
,172.725,-44.125
,172.775,-34.175
,172.775,-34.225
,172.775,-34.275
,172.775,-34.325
,172.775,-34.375
,172.775,-34.425
21374,172.775,-34.475
21375,172.775,-34.525
,172.775,-34.575
,172.775,-34.625
,172.775,-34.675
,172.775,-34.725
,172.775,-34.775
,172.775,-34.825
,172.775,-34.875
,172.925,-34.175
,172.925,-34.225
,172.925,-34.275
,172.925,-34.325
,172.925,-34.375
,172.925,-34.425
21376,172.925,-34.475
,172.925,-34.525
,172.925,-34.575
21377,172.925,-34.625
21378,172.925,-34.675
,172.925,-34.725
,172.925,-34.775
,172.925,-34.825
,172.925,-34.875
,172.925,-34.925
,172.925,-34.975
,172.925,-35.025
,172.925,-35.075
,172.925,-35.125
,172.925,-35.175
,172.925,-35.225
,172.925,-35.275
,172.925,-35.325
,172.925,-35.375
,172.925,-35.425
,172.925,-35.475
,172.925,-35.525
,172.925,-35.575
,172.925,-40.275
,172.925,-40.325
,172.925,-40.375
,172.925,-40.425
,172.925,-40.475
,172.925,-40.525
,172.925,-40.575
,172.925,-40.625
,172.925,-40.675
,172.925,-40.725
,172.925,-40.775
21379,172.925,-40.825
21380,172.925,-40.875
21381,172.925,-40.925
,172.325,-44.025
,172.325,-44.075
,172.325,-44.125
,172.325,-44.175
,172.375,-40.275
,172.375,-40.325
,172.375,-40.375
,172.375,-40.425
,172.375,-40.475
,172.375,-40.525
,172.375,-40.575
,172.375,-40.625
,172.375,-40.675
21382,172.375,-40.725
21383,172.375,-40.775
21384,172.375,-40.825
21385,172.375,-40.875
21386,172.375,-40.925
21387,172.375,-40.975
21388,172.375,-41.025
21389,172.375,-41.075
21390,172.375,-41.125
21391,172.375,-41.175
21392,172.375,-41.225
21393,172.375,-41.275
21394,172.375,-41.325
21395,172.375,-41.375
21396,172.375,-41.425
21397,172.375,-41.475
21398,172.375,-41.525
21399,172.375,-41.575
21400,172.375,-41.625
21401,172.375,-41.675
21402,172.375,-41.725
21403,172.375,-41.775
21404,172.375,-41.825
21405,172.375,-41.875
21406,172.375,-41.925
21407,172.375,-41.975
21408,172.375,-42.025
21409,172.375,-42.075
,173.775,-34.875
,173.775,-34.925
,173.775,-34.975
21410,173.775,-35.025
21411,173.775,-35.075
21412,173.775,-35.125
21413,173.775,-35.175
21414,173.775,-35.225
21415,173.775,-35.275
21416,173.775,-35.325
21417,173.775,-35.375
21418,173.775,-35.425
21419,173.775,-35.475
21420,173.775,-35.525
21421,173.775,-35.575
21422,173.775,-35.625
21423,173.775,-35.675
21424,173.775,-35.725
21425,173.775,-35.775
21426,173.775,-35.825
21427,173.775,-35.875
21428,173.775,-35.925
21429,173.775,-35.975
,173.775,-36.025
,173.775,-36.075
,173.775,-36.125
,173.775,-36.175
,173.775,-36.225
,173.775,-36.275
,173.775,-36.325
,173.775,-36.375
,173.775,-36.425
,173.775,-36.475
,173.775,-36.525
,173.775,-36.575
,173.775,-38.825
,173.775,-38.875
,173.775,-38.925
,173.775,-38.975
,173.775,-39.025
,173.775,-39.075
,173.775,-39.125
21430,173.925,-35.925
21431,173.925,-35.975
21432,173.925,-36.025
21433,173.925,-36.075
21434,173.925,-36.125
,173.925,-36.175
,173.925,-36.225
,173.925,-36.275
,173.925,-36.325
,173.925,-36.375
,173.925,-36.425
,173.925,-36.475
,173.925,-36.525
,173.925,-36.575
,173.925,-36.625
,173.925,-36.675
,173.925,-36.725
,173.925,-38.775
,173.925,-38.825
,173.925,-38.875
,173.925,-38.925
,173.925,-38.975
,173.925,-39.025
,173.925,-39.075
,173.925,-39.125
21435,173.925,-39.175
21436,173.925,-39.225
21437,173.925,-39.275
21438,173.925,-39.325
21439,173.925,-39.375
21440,173.925,-39.425
21441,173.925,-39.475
,173.925,-39.525
,173.925,-39.575
,173.925,-39.625
,173.925,-39.675
,173.925,-39.725
,173.925,-39.775
,173.925,-39.825
,173.925,-40.525
,173.925,-40.575
,173.925,-40.625
,174.075,-36.825
,174.075,-36.875
,174.075,-36.925
,174.075,-38.775
,174.075,-38.825
,174.075,-38.875
,174.075,-38.925
,174.075,-38.975
,174.075,-39.025
21442,174.075,-39.075
21443,174.075,-39.125
21444,174.075,-39.175
21445,174.075,-39.225
21446,174.075,-39.275
21447,174.075,-39.325
21448,174.075,-39.375
21449,174.075,-39.425
21450,174.075,-39.475
21451,174.075,-39.525
21452,174.075,-39.575
,174.075,-39.625
,174.075,-39.675
,174.075,-39.725
,174.075,-39.775
,174.075,-39.825
,174.075,-39.875
,174.075,-40.525
,174.075,-40.575
,174.075,-40.625
,174.075,-40.675
,174.075,-40.725
,174.075,-40.775
,174.075,-40.825
,174.075,-40.875
,174.075,-40.925
,174.075,-40.975
21453,174.075,-41.025
21454,174.075,-41.075
21455,174.075,-41.125
21456,174.075,-41.175
21457,174.075,-41.225
21458,174.075,-41.275
21459,174.225,-35.325
21460,174.225,-35.375
21461,174.225,-35.425
21462,174.225,-35.475
21463,174.225,-35.525
21464,174.225,-35.575
21465,174.225,-35.625
21466,174.225,-35.675
21467,174.225,-35.725
21468,174.225,-35.775
21469,174.225,-35.825
21470,174.225,-35.875
21471,174.225,-35.925
21472,174.225,-35.975
21473,174.225,-36.025
21474,174.225,-36.075
21475,174.225,-36.125
,174.225,-36.175
21476,174.225,-36.225
,174.225,-36.275
,174.225,-36.325
,174.225,-36.375
,174.225,-36.425
21477,174.225,-36.475
21478,174.225,-36.525
,174.225,-36.575
,174.225,-36.625
,174.225,-36.675
,174.225,-36.725
,174.225,-36.775
,174.225,-36.825
,174.225,-36.875
,174.225,-36.925
,174.225,-36.975
,174.225,-37.025
,174.225,-37.075
,174.225,-37.125
,174.225,-37.175
,174.225,-37.225
,174.225,-38.725
,174.225,-38.775
,174.225,-38.825
,173.725,-40.975
21479,173.725,-41.025
21480,173.725,-41.075
21481,173.725,-41.125
21482,173.725,-41.175
21483,173.725,-41.225
21484,173.725,-41.275
21485,173.725,-41.325
21486,173.725,-41.375
21487,173.725,-41.425
21488,173.725,-41.475
21489,173.725,-41.525
21490,173.725,-41.575
21491,173.725,-41.625
21492,173.725,-41.675
21493,173.725,-41.725
21494,173.725,-41.775
21495,173.725,-41.825
21496,173.725,-41.875
21497,173.725,-41.925
21498,173.725,-41.975
21499,173.725,-42.025
21500,173.725,-42.075
21501,173.725,-42.125
21502,173.725,-42.175
21503,173.725,-42.225
21504,173.725,-42.275
21505,173.725,-42.325
,173.725,-42.375
,173.725,-42.425
,173.725,-42.475
,173.725,-42.525
,173.725,-42.575
,173.725,-42.625
,173.725,-42.675
,173.725,-42.725
,173.725,-42.775
,173.725,-42.825
,173.775,-34.725
,173.775,-34.775
,173.775,-34.825
,173.925,-40.675
,173.925,-40.725
,173.925,-40.775
,173.925,-40.825
,173.925,-40.875
,173.925,-40.925
,173.925,-40.975
,173.925,-41.025
,173.925,-41.075
21506,173.925,-41.125
21507,173.925,-41.175
,173.925,-41.225
,173.925,-41.275
21508,173.925,-41.325
21509,173.925,-41.375
21510,173.925,-41.425
21511,173.925,-41.475
21512,173.925,-41.525
21513,173.925,-41.575
21514,173.925,-41.625
21515,173.925,-41.675
21516,173.925,-41.725
21517,173.925,-41.775
21518,173.925,-41.825
21519,173.925,-41.875
21520,173.925,-41.925
21521,173.925,-41.975
21522,173.925,-42.025
21523,173.925,-42.075
21524,173.925,-42.125
21525,173.925,-42.175
,173.925,-42.225
,173.925,-42.275
,173.925,-42.325
,173.925,-42.375
,173.925,-42.425
,173.925,-42.475
,173.925,-42.525
,173.925,-42.575
,173.925,-42.625
,173.975,-34.775
,173.975,-34.825
21526,174.075,-41.325
21527,174.075,-41.375
,174.075,-41.425
,174.075,-41.475
,174.075,-41.525
21528,174.075,-41.575
21529,174.075,-41.625
21530,174.075,-41.675
21531,174.075,-41.725
21532,174.075,-41.775
21533,174.075,-41.825
21534,174.075,-41.875
21535,174.075,-41.925
,174.075,-41.975
,174.075,-42.025
,174.075,-42.075
,174.075,-42.125
,174.075,-42.175
,174.075,-42.225
,174.075,-42.275
,174.075,-42.325
,174.075,-42.375
,174.075,-42.425
,174.075,-42.475
,174.125,-34.775
,174.125,-34.825
,174.125,-34.875
,174.125,-34.925
,174.125,-34.975
,174.125,-35.025
,174.125,-35.075
,174.125,-35.125
,174.125,-35.175
,174.125,-35.225
,174.125,-35.275
21536,174.125,-35.325
21537,174.125,-35.375
21538,174.125,-35.425
21539,174.125,-35.475
21540,174.125,-35.525
21541,174.125,-35.575
21542,174.125,-35.625
,174.225,-38.875
,174.225,-38.925
,174.225,-38.975
21543,174.225,-39.025
21544,174.225,-39.075
21545,174.225,-39.125
21546,174.225,-39.175
21547,174.225,-39.225
21548,174.225,-39.275
21549,174.225,-39.325
21550,174.225,-39.375
21551,174.225,-39.425
21552,174.225,-39.475
21553,174.225,-39.525
21554,174.225,-39.575
,174.225,-39.625
,174.225,-39.675
,174.225,-39.725
,174.225,-39.775
,174.225,-39.825
,174.225,-39.875
,174.225,-39.925
,174.225,-39.975
,174.225,-40.775
,174.225,-40.825
,174.225,-40.875
,174.225,-40.925
,174.225,-40.975
,174.225,-41.025
,174.225,-41.075
,174.225,-41.125
,174.225,-41.175
21555,174.225,-41.225
21556,174.225,-41.275
,174.225,-41.325
,174.225,-41.375
,174.225,-41.425
,174.225,-41.475
,174.225,-41.525
,174.225,-41.575
,174.225,-41.625
,174.225,-41.675
,173.775,-39.175
,173.775,-39.225
21557,173.775,-39.275
21558,173.775,-39.325
,173.775,-39.375
,173.775,-39.425
,173.775,-39.475
,173.775,-39.525
,173.775,-39.575
,173.775,-39.625
,173.775,-39.675
,173.775,-39.725
,173.775,-39.775
,173.775,-40.525
,173.775,-40.575
,173.775,-40.625
,173.775,-40.675
,173.775,-40.725
,173.775,-40.775
,173.775,-40.825
,173.775,-40.875
,173.775,-40.925
,173.775,-40.975
,173.775,-41.025
21559,173.775,-41.075
21560,173.775,-41.125
,173.775,-41.175
21561,173.775,-41.225
,173.775,-41.275
21562,173.775,-41.325
21563,173.775,-41.375
21564,173.775,-41.425
21565,173.775,-41.475
21566,173.775,-41.525
21567,173.775,-41.575
21568,173.775,-41.625
21569,173.775,-41.675
21570,173.775,-41.725
21571,173.775,-41.775
21572,173.775,-41.825
21573,173.775,-41.875
21574,173.775,-41.925
,174.225,-41.725
21575,174.225,-41.775
,174.225,-41.825
,174.225,-41.875
,174.225,-41.925
,174.225,-41.975
,174.225,-42.025
,174.225,-42.075
,174.225,-42.125
,174.225,-42.175
,174.225,-42.225
,174.225,-42.275
,174.275,-34.875
,174.275,-34.925
,174.275,-34.975
,174.275,-35.025
,174.275,-35.075
,174.275,-35.125
,174.275,-35.175
,174.275,-35.225
21576,174.275,-35.275
21577,174.275,-35.325
21578,174.275,-35.375
21579,174.275,-35.425
21580,174.275,-35.475
21581,174.275,-35.525
21582,174.275,-35.575
21583,174.275,-35.625
21584,174.275,-35.675
21585,174.275,-35.725
21586,174.275,-35.775
21587,174.275,-35.825
21588,174.275,-35.875
21589,174.275,-35.925
21590,174.275,-35.975
21591,174.275,-36.025
21592,174.275,-36.075
21593,174.275,-36.125
,174.275,-36.175
21594,174.275,-36.225
,174.275,-36.275
21595,174.275,-36.325
21596,174.275,-36.375
,174.275,-36.425
,174.275,-36.475
21597,174.275,-36.525
21598,174.275,-36.575
,174.275,-36.625
,174.275,-36.675
,174.275,-36.725
,174.275,-36.775
,174.275,-36.825
,174.275,-36.875
,174.275,-36.925
,174.275,-36.975
,174.275,-37.025
,174.275,-37.075
,174.275,-37.125
,174.275,-37.175
,174.275,-37.225
,174.275,-37.275
,174.275,-38.675
,174.275,-38.725
,174.275,-38.775
,174.275,-38.825
,174.275,-38.875
,174.275,-38.925
,174.275,-38.975
21599,174.275,-39.025
21600,174.275,-39.075
21601,174.275,-39.125
21602,174.275,-39.175
21603,174.275,-39.225
21604,174.275,-39.275
21605,174.275,-39.325
21606,174.275,-39.375
21607,174.275,-39.425
21608,174.275,-39.475
21609,174.275,-39.525
21610,174.275,-39.575
,174.275,-39.625
,174.275,-39.675
,174.275,-39.725
,174.275,-39.775
,174.275,-39.825
,174.275,-39.875
,174.275,-39.925
,174.275,-39.975
,174.275,-40.025
,174.275,-40.775
,174.275,-40.825
,174.275,-40.875
,174.275,-40.925
,174.275,-40.975
,174.275,-41.025
,174.275,-41.075
,174.275,-41.125
,174.275,-41.175
,174.275,-41.225
,174.275,-41.275
,174.275,-41.325
,174.275,-41.375
,174.275,-41.425
,174.275,-41.475
,174.275,-41.525
,174.275,-41.575
,174.275,-41.625
,174.275,-41.675
,174.275,-41.725
,174.275,-41.775
,174.275,-41.825
,174.275,-41.875
,174.275,-41.925
,174.275,-41.975
,174.275,-42.025
,174.275,-42.075
,174.275,-42.125
,174.275,-42.175
,174.275,-42.225
,174.325,-34.875
,174.325,-34.925
,174.325,-34.975
,174.325,-35.025
,174.325,-35.075
,174.325,-35.125
,174.325,-35.175
,174.325,-35.225
,174.325,-35.275
21611,174.325,-35.325
21612,174.325,-35.375
21613,174.325,-35.425
21614,174.325,-35.475
21615,174.325,-35.525
21616,174.325,-35.575
21617,174.325,-35.625
21618,174.325,-35.675
21619,174.325,-35.725
,174.325,-35.775
21620,174.325,-35.825
21621,174.325,-35.875
21622,174.325,-35.925
21623,174.325,-35.975
21624,174.325,-36.025
21625,174.325,-36.075
21626,174.325,-36.125
21627,174.325,-36.175
,174.325,-36.225
21628,174.325,-36.275
,174.325,-36.325
21629,174.325,-36.375
,174.325,-36.425
,174.325,-36.475
,174.325,-36.525
21630,174.325,-36.575
21631,174.325,-36.625
21632,174.325,-36.675
,174.325,-36.725
,174.325,-36.775
,174.325,-36.825
,174.325,-36.875
,174.325,-36.925
,174.325,-36.975
,174.325,-37.025
,174.325,-37.075
,174.325,-37.125
,174.325,-37.175
,174.325,-37.225
,174.325,-37.275
,174.325,-37.325
,174.325,-37.375
,174.325,-38.625
,174.325,-38.675
,174.325,-38.725
,174.325,-38.775
,174.325,-38.825
,174.325,-38.875
,174.325,-38.925
,174.325,-38.975
21633,174.325,-39.025
21634,174.325,-39.075
21635,174.325,-39.125
21636,174.325,-39.175
21637,174.325,-39.225
21638,174.325,-39.275
21639,174.325,-39.325
21640,174.325,-39.375
21641,174.325,-39.425
21642,174.325,-39.475
21643,174.325,-39.525
21644,174.325,-39.575
21645,174.325,-39.625
,174.325,-39.675
,174.325,-39.725
,174.325,-39.775
,174.325,-39.825
,174.325,-39.875
,174.325,-39.925
,174.325,-39.975
,174.325,-40.025
,174.325,-40.775
,174.325,-40.825
,174.325,-40.875
,174.325,-40.925
,174.325,-40.975
,174.325,-41.025
,174.325,-41.075
,174.325,-41.125
,174.325,-41.175
,174.325,-41.225
,174.325,-41.275
,174.625,-41.175
,174.625,-41.225
21646,174.625,-41.275
,174.625,-41.325
,174.625,-41.375
,174.625,-41.425
,174.625,-41.475
,174.625,-41.525
,174.625,-41.575
,174.625,-41.625
,174.675,-35.225
,174.675,-35.275
,174.675,-35.325
,174.675,-35.375
,174.675,-35.425
,174.675,-35.475
,174.675,-35.525
,174.675,-35.575
,174.675,-35.625
,174.675,-35.675
,174.675,-35.725
,174.675,-35.775
,174.675,-35.825
,174.675,-35.875
,174.675,-35.925
,174.675,-35.975
,174.675,-36.025
,174.675,-36.075
,174.675,-36.125
,174.675,-36.175
21647,174.675,-36.225
21648,174.675,-36.275
21649,174.675,-36.325
21650,174.675,-36.375
21651,174.675,-36.425
21652,174.675,-36.475
21653,174.675,-36.525
21654,174.675,-36.575
21655,174.675,-36.625
21656,174.675,-36.675
21657,174.675,-36.725
21658,174.675,-36.775
21659,174.375,-36.225
21660,174.375,-36.275
21661,174.375,-36.325
21662,174.375,-36.375
,174.375,-36.425
,174.375,-36.475
,174.375,-36.525
21663,174.375,-36.575
,174.375,-36.625
21664,174.375,-36.675
21665,174.375,-36.725
,174.375,-36.775
,174.375,-36.825
,174.375,-36.875
,174.375,-36.925
,174.375,-36.975
,174.375,-37.025
,174.375,-37.075
,174.375,-37.125
,174.375,-37.175
,174.375,-37.225
,174.375,-37.275
,174.375,-37.325
,174.375,-37.375
,174.375,-37.425
,174.375,-37.475
,174.375,-38.375
,174.375,-38.425
,174.375,-38.475
,174.375,-38.525
,174.375,-38.575
,174.375,-38.625
,174.375,-38.675
,174.375,-38.725
,174.375,-38.775
,174.375,-38.825
,174.375,-38.875
,174.375,-38.925
,174.375,-38.975
21666,174.375,-39.025
21667,174.375,-39.075
21668,174.375,-39.125
,174.425,-36.825
21669,174.375,-39.175
21670,174.375,-39.225
21671,174.375,-39.275
21672,174.375,-39.325
21673,174.375,-39.375
21674,174.375,-39.425
21675,174.375,-39.475
21676,174.375,-39.525
21677,174.375,-39.575
21678,174.375,-39.625
21679,174.375,-39.675
,174.375,-39.725
,174.375,-39.775
,174.375,-39.825
,174.375,-39.875
,174.375,-39.925
,174.375,-39.975
,174.375,-40.025
,174.375,-40.075
,174.375,-40.775
,174.375,-40.825
,174.375,-40.875
,174.375,-40.925
,174.375,-40.975
,174.375,-41.025
,174.375,-41.075
21680,174.375,-41.125
,174.375,-41.175
,174.375,-41.225
,174.375,-41.275
,174.375,-41.325
,174.375,-41.375
,174.375,-41.425
,174.375,-41.475
,174.375,-41.525
,174.375,-41.575
,174.375,-41.625
,174.375,-41.675
,174.375,-41.725
,174.375,-41.775
,174.375,-41.825
,174.375,-41.875
,174.375,-41.925
,174.375,-41.975
,174.375,-42.025
,174.375,-42.075
,174.375,-42.125
,174.425,-35.025
,174.425,-35.075
,174.425,-35.125
,174.425,-35.175
,174.425,-35.225
,174.425,-35.275
,174.425,-35.325
,174.425,-35.375
,174.425,-35.425
21681,174.425,-35.475
21682,174.425,-35.525
21683,174.425,-35.575
21684,174.425,-35.625
21685,174.425,-35.675
21686,174.425,-35.725
21687,174.425,-35.775
,174.425,-35.825
21688,174.425,-35.875
21689,174.425,-35.925
21690,174.425,-35.975
21691,174.425,-36.025
21692,174.425,-36.075
21693,174.425,-36.125
21694,174.425,-36.175
21695,174.425,-36.225
,174.425,-36.275
21696,174.425,-36.325
,174.425,-36.375
,174.425,-36.425
21697,174.425,-36.475
21698,174.425,-36.525
,174.425,-36.575
,174.425,-36.625
21699,174.425,-36.675
21700,174.425,-36.725
21701,174.425,-36.775
,174.325,-41.325
,174.325,-41.375
,174.325,-41.425
,174.325,-41.475
,174.325,-41.525
,174.325,-41.575
,174.325,-41.625
,174.325,-41.675
,174.325,-41.725
,174.325,-41.775
,174.325,-41.825
,174.325,-41.875
,174.325,-41.925
,174.325,-41.975
,174.325,-42.025
,174.325,-42.075
,174.325,-42.125
,174.325,-42.175
,174.375,-35.025
,174.375,-35.075
,174.375,-35.125
,174.375,-35.175
,174.375,-35.225
,174.375,-35.275
,174.375,-35.325
,174.375,-35.375
,174.375,-35.425
21702,174.375,-35.475
21703,174.375,-35.525
21704,174.375,-35.575
21705,174.375,-35.625
21706,174.375,-35.675
21707,174.375,-35.725
,174.375,-35.775
,174.375,-35.825
21708,174.375,-35.875
21709,174.375,-35.925
21710,174.375,-35.975
21711,174.375,-36.025
21712,174.375,-36.075
,174.375,-36.125
21713,174.375,-36.175
,174.525,-37.425
,174.525,-37.475
,174.525,-37.525
,174.525,-37.575
,174.525,-37.625
,174.525,-37.675
,174.525,-37.725
,174.525,-37.775
,174.525,-37.825
,174.525,-37.875
,174.525,-37.925
,174.525,-37.975
,174.525,-38.025
,174.525,-38.075
,174.525,-38.125
,174.525,-38.175
,174.525,-38.225
,174.525,-38.275
,174.525,-38.325
,174.525,-38.375
,174.525,-38.425
,174.525,-38.475
,174.525,-38.525
,174.525,-38.575
,174.525,-38.625
,174.525,-38.675
